player_id,player,age,pos,draft_pick,ts_pct,ft_pct,usg_pct,x3_freq,ft_freq,ast_pct,tov_pct,trb_pct,blk_pct,stl_pct,draft_pct,ts_pct_rank,ft_pct_rank,usg_pct_rank,x3_freq_rank,ft_freq_rank,ast_pct_rank,tov_pct_rank,trb_pct_rank,blk_pct_rank,stl_pct_rank,actual_2018,actual_2019,actual_2020,actual_2021,actual_2022,actual_2023,actual_2024,actual_2025,ci_hi_y1,ci_hi_y2,ci_hi_y3,ci_hi_y4,ci_hi_y5,ci_lo_y1,ci_lo_y2,ci_lo_y3,ci_lo_y4,ci_lo_y5,proj_y1,proj_y2,proj_y3,proj_y4,proj_y5,g,gs,mp,fg,fga,x3p,x3pa,ft,fta,orb,drb,ast,stl,blk,tov,pf,pts,tm,x2p,x2pa,trb,mpg,season
greenjo02,Josh Green,24,SHOOTING GUARD,18.0,,,,0.5890736342042755,0.171021377672209,,,,,,54.0,50,50,50,78.0,34.0,50,50,50,50,50,,,,270.0,734.75,986.0,976.0,,22.124689467894317,24.421858808718195,26.20494570412502,27.368151335538503,27.842251672133507,14.749792978596213,16.28123920581213,17.469963802750012,18.24543422369234,18.56150111475567,18.437241223245266,20.351549007265163,21.837454753437516,22.80679277961542,23.20187639344459,68,67,1887,180,421,97,248,49,72,56,116,108,74,15,70,165,506,CHARLOTTE HORNETS,83,173,172,27.75,2025
bitadgo01,Goga Bitadze,25,CENTER,18.0,,,,0.08259587020648967,0.39233038348082594,,,,,,54.0,50,50,50,10.0,90.0,50,50,50,50,50,,,419.0,603.5,755.75,,973.0,,19.781734853671953,20.5855923927874,20.926925412174924,20.77929695189434,20.39796918224073,13.187823235781304,13.723728261858268,13.951283608116618,13.852864634596228,13.598646121493822,16.48477904472663,17.154660327322834,17.43910451014577,17.316080793245284,16.998307651867275,70,42,1430,207,339,3,28,85,133,167,296,137,49,98,72,150,502,ORLANDO MAGIC,204,311,463,20.428571428571427,2025
bouchch01,Chris Boucher,32,POWER FORWARD,,,,,0.5216216216216216,0.23513513513513515,,,,,,,50,50,50,66.0,57.0,50,50,50,50,50,1.25,222.5,948.25,1686.5,1636.0,1483.25,677.25,,18.28850725254944,17.191050739661083,15.975226835074672,14.678119430869309,13.336701864639668,12.192338168366295,11.46070049310739,10.650151223383116,9.785412953912875,8.891134576426445,15.240422710457867,14.325875616384238,13.312689029228894,12.231766192391092,11.113918220533057,50,0,862,182,370,70,193,68,87,70,154,33,24,25,29,68,502,TORONTO RAPTORS,112,177,224,17.24,2025
payneca01,Cameron Payne,30,POINT GUARD,14.0,,,,0.5739910313901345,0.1210762331838565,,,,,,62.0,50,50,50,75.0,18.0,50,50,50,50,50,528.75,,176.25,1084.5,1330.25,988.0,,,,,,,,,,,,,,,,,,72,5,1090,179,446,93,256,49,54,14,90,203,39,16,52,111,500,NEW YORK KNICKS,86,190,104,15.13888888888889,2025
hardyja02,Jaden Hardy,22,SHOOTING GUARD,37.0,,,,0.4758454106280193,0.20772946859903382,,,,,,22.0,50,50,50,54.0,46.0,50,50,50,50,50,,,,,,653.75,878.25,,17.36577791030198,19.580863097670893,21.52180363533583,23.078488495178224,24.154495046868202,11.577185273534653,13.053908731780595,14.347869090223888,15.385658996785484,16.102996697912136,14.471481591918316,16.317385914725744,17.93483636277986,19.232073745981854,20.12874587239017,57,3,907,180,414,76,197,60,86,9,80,81,28,5,82,90,496,DALLAS MAVERICKS,104,217,89,15.912280701754383,2025
jovicni01,Nikola Jović,21,POWER FORWARD,27.0,,,,0.5570291777188329,0.23076923076923078,,,,,,38.0,50,50,50,72.0,55.0,50,50,50,50,50,,,,,,148.75,784.0,,21.55208555173297,24.892040619381085,28.028263652852793,30.795094599011083,33.02955079871441,14.368057034488647,16.59469374625406,18.685509101901864,20.53006306600739,22.019700532476275,17.960071293110808,20.743367182817572,23.35688637737733,25.662578832509237,27.52462566559534,46,10,1156,172,377,78,210,72,87,26,154,131,38,13,60,82,494,MIAMI HEAT,94,167,180,25.130434782608692,2025
capelca01,Clint Capela,30,CENTER,25.0,,,,0.002564102564102564,0.24871794871794872,,,,,,41.0,50,50,50,4.0,60.0,50,50,50,50,50,2469.0,2563.0,1464.75,2467.75,2328.25,1983.25,2203.5,,35.291513266250895,33.60967386928816,31.637957113874165,29.435986877373214,27.068782623844168,23.52767551083393,22.40644924619211,21.091971409249446,19.623991251582144,18.045855082562777,29.409594388542413,28.008061557740135,26.364964261561806,24.52998906447768,22.557318853203473,55,41,1176,218,390,0,1,52,97,174,295,62,34,53,47,106,488,ATLANTA HAWKS,218,389,469,21.381818181818183,2025
holmgch01,Chet Holmgren,22,CENTER,2.0,,,,0.34017595307917886,0.39296187683284456,,,,,,96.0,50,50,50,31.0,90.0,50,50,50,50,50,,,,,,,2887.5,,47.8843538835093,48.286900466214355,48.47395143252972,48.45297843056189,48.23337570897588,31.922902589006203,32.19126697747624,32.31596762168648,32.3019856203746,32.155583805983916,39.90362823625775,40.2390837218453,40.3949595271081,40.37748202546825,40.1944797574799,32,32,877,167,341,44,116,101,134,48,209,63,23,71,56,72,479,OKLAHOMA CITY THUNDER,123,225,257,27.40625,2025
highsha01,Haywood Highsmith,28,SMALL FORWARD,,,,,0.5959079283887468,0.10997442455242967,,,,,,,50,50,50,79.0,16.0,50,50,50,50,50,,19.75,,,93.0,619.0,921.5,,15.386258039873322,15.78447376350714,15.926765613963244,15.822448032234936,15.488416045966218,10.257505359915548,10.522982509004763,10.617843742642165,10.548298688156626,10.325610697310815,12.821881699894435,13.153728136255951,13.272304678302705,13.185373360195781,12.907013371638516,74,42,1818,179,391,89,233,31,43,72,180,112,68,37,54,164,478,MIAMI HEAT,90,158,252,24.56756756756757,2025
whitmca01,Cam Whitmore,20,SMALL FORWARD,20.0,,,,0.45409429280397023,0.17866004962779156,,,,,,50.0,50,50,50,49.0,37.0,50,50,50,50,50,,,,,,,924.5,,27.89563163328985,32.43503649909228,36.88822166116613,41.03557987009536,41.33702709642913,18.59708775552657,21.62335766606152,24.592147774110757,27.357053246730246,27.55801806428609,23.24635969440821,27.029197082576896,30.740184717638442,34.1963165584128,34.447522580357614,51,3,827,179,403,65,183,54,72,36,115,49,31,13,46,44,477,HOUSTON ROCKETS,114,220,151,16.215686274509803,2025
dunnkr01,Kris Dunn,30,POINT GUARD,5.0,,,,0.5125858123569794,0.05034324942791762,,,,,,87.0,50,50,50,64.0,5.0,50,50,50,50,50,1627.25,1294.25,1067.0,22.0,321.75,653.5,1126.75,,23.884159387384624,23.04363483898199,21.967738790993305,20.694406398935744,19.266484231396145,15.922772924923084,15.362423225987994,14.645159193995537,13.79627093262383,12.844322820930765,19.903466156153854,19.20302903248499,18.30644899249442,17.245338665779787,16.055403526163456,74,58,1783,192,437,75,224,15,22,53,198,210,128,27,74,197,474,LOS ANGELES CLIPPERS,117,213,251,24.094594594594597,2025
strusma01,Max Strus,28,SMALL FORWARD,,,,,0.7855227882037533,0.09115281501340483,,,,,,,50,50,50,96.0,12.0,50,50,50,50,50,,,6.25,345.25,1171.0,1575.0,1830.0,,28.137354958826496,28.193265030358024,27.882653791979276,27.223748498344236,26.246423521091437,18.758236639217667,18.795510020238684,18.58843586131952,18.149165665562826,17.497615680727627,23.44779579902208,23.494387525298354,23.2355448266494,22.68645708195353,21.872019600909532,50,37,1273,165,373,113,293,28,34,53,164,158,26,12,54,104,471,CLEVELAND CAVALIERS,52,80,217,25.46,2025
walkeja02,Jarace Walker,21,POWER FORWARD,8.0,,,,0.5138888888888888,0.19166666666666668,,,,,,78.0,50,50,50,65.0,41.0,50,50,50,50,50,,,,,,,302.25,,13.219868488859813,15.22364426356122,17.078246326363313,18.68976672088498,19.9665268198796,8.813245659239875,10.14909617570748,11.385497550908877,12.459844480589988,13.311017879919735,11.016557074049844,12.68637021963435,14.231871938636095,15.574805600737484,16.638772349899668,75,5,1187,170,360,75,185,46,69,25,204,110,54,25,78,115,461,INDIANA PACERS,95,175,229,15.826666666666666,2025
vincega01,Gabe Vincent,28,POINT GUARD,,,,,0.7357142857142858,0.05,,,,,,,50,50,50,93.0,5.0,50,50,50,50,50,,,46.75,441.5,1162.5,1160.75,92.25,,17.6387948501265,18.058880268464556,18.197823226284655,18.064489152665896,17.67643453577337,11.759196566751001,12.039253512309706,12.131882150856438,12.042992768443932,11.784289690515582,14.698995708438751,15.049066890387131,15.164852688570546,15.053740960554915,14.730362113144476,72,11,1527,168,420,109,309,15,21,20,72,98,51,13,41,152,460,LOS ANGELES LAKERS,59,111,92,21.20833333333333,2025
embiijo01,Joel Embiid,30,CENTER,3.0,,,,0.24444444444444444,0.5365079365079365,,,,,,94.0,50,50,50,16.0,97.0,50,50,50,50,50,2791.0,3423.75,2281.75,2500.75,3745.0,3674.5,2368.0,,65.9678866424786,62.03289843984331,57.62957907435471,52.88274182940629,47.924015855078906,43.978591094985745,41.355265626562215,38.41971938290314,35.2551612196042,31.949343903385937,54.973238868732174,51.69408203320276,48.024649228628924,44.068951524505245,39.93667987923242,19,19,574,140,315,23,77,149,169,36,119,85,14,18,62,42,452,PHILADELPHIA 76ERS,117,238,155,30.210526315789476,2025
lylestr01,Trey Lyles,29,POWER FORWARD,12.0,,,,0.6363636363636364,0.21390374331550802,,,,,,68.0,50,50,50,83.0,49.0,50,50,50,50,50,1391.75,1056.0,1051.25,254.5,,1120.0,901.25,,18.650388973355852,18.47225249339758,18.054126355518214,17.41798897303507,16.59221891920686,12.433592648903902,12.314834995598389,12.036084237012144,11.611992648690046,11.061479279471241,15.541990811129876,15.393543744497984,15.045105296265179,14.514990810862557,13.82684909933905,69,5,1349,157,374,81,238,56,80,80,236,82,41,23,39,86,451,SACRAMENTO KINGS,76,136,316,19.55072463768116,2025
watfotr01,Trendon Watford,24,POWER FORWARD,,,,,0.25142857142857145,0.3485714285714286,,,,,,,50,50,50,17.0,85.0,50,50,50,50,50,,,,,818.25,1004.0,848.5,,19.329200074127144,20.76256516169463,21.758893790198098,22.254082933010782,22.214745739291292,12.886133382751431,13.841710107796423,14.5059291934654,14.836055288673856,14.809830492860863,16.107666728439288,17.302137634745527,18.13241149183175,18.54506911084232,18.51228811607608,44,6,913,164,350,29,88,93,122,37,123,115,27,12,83,95,450,BROOKLYN NETS,135,262,160,20.75,2025
walteja01,Ja'Kobe Walter,20,SHOOTING GUARD,19.0,,,,0.4732824427480916,0.21119592875318066,,,,,,52.0,50,50,50,53.0,48.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,52,18,1103,159,393,65,186,66,83,59,101,81,43,10,50,95,449,TORONTO RAPTORS,94,207,160,21.21153846153846,2025
bostobr01,Brandon Boston Jr.,23,SHOOTING GUARD,51.0,,,,0.3674540682414698,0.2230971128608924,,,,,,8.0,50,50,50,35.0,53.0,50,50,50,50,50,,,,,620.75,222.5,277.5,,13.026608422032776,14.505758744545716,15.705472278347782,16.56053663220722,17.022046486587517,8.684405614688519,9.670505829697145,10.470314852231857,11.040357754804816,11.348030991058346,10.855507018360647,12.08813228712143,13.08789356528982,13.800447193506018,14.185038738822932,42,10,993,166,381,49,140,67,85,28,106,92,53,9,52,73,448,NEW ORLEANS PELICANS,117,241,134,23.642857142857142,2025
fontesi01,Simone Fontecchio,29,SMALL FORWARD,,,,,0.6085790884718498,0.225201072386059,,,,,,,50,50,50,81.0,53.0,50,50,50,50,50,,,,,,525.0,,,,,,,,,,,,,,,,,,75,0,1237,150,373,76,227,70,84,52,163,65,31,12,54,95,446,DETROIT PISTONS,74,146,215,16.493333333333332,2025
edwarju01,Justin Edwards,21,SMALL FORWARD,,,,,0.5026455026455027,0.12169312169312169,,,,,,,50,50,50,62.0,18.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,44,26,1155,172,378,69,190,32,46,46,102,69,45,16,49,98,445,PHILADELPHIA 76ERS,103,188,148,26.25,2025
curryse01,Seth Curry,34,SHOOTING GUARD,,,,,0.5306122448979592,0.11370262390670553,,,,,,,50,50,50,69.0,17.0,50,50,50,50,50,,895.5,1223.25,1185.0,,895.0,,,,,,,,,,,,,,,,,,68,14,1062,164,343,83,182,33,39,24,89,60,27,7,32,59,444,CHARLOTTE HORNETS,81,161,113,15.617647058823527,2025
kornelu01,Luke Kornet,29,CENTER,,,,,0.010714285714285714,0.3464285714285714,,,,,,,50,50,50,5.0,84.0,50,50,50,50,50,291.0,697.25,435.0,,,688.25,918.25,,15.506487904967862,15.22151690298828,14.756595756008542,14.131725184421105,13.3713185317137,10.337658603311908,10.147677935325522,9.837730504005696,9.421150122947404,8.914212354475799,12.922073254139885,12.684597419156901,12.29716313000712,11.776437653684255,11.14276544309475,73,16,1361,187,280,0,3,67,97,190,198,117,36,71,31,119,441,BOSTON CELTICS,187,277,388,18.64383561643836,2025
huffja01,Jay Huff,26,CENTER,,,,,0.6557377049180327,0.18360655737704917,,,,,,,50,50,50,85.0,38.0,50,50,50,50,50,,,,,10.0,103.75,49.25,,7.421470606235586,7.548117304356454,7.500789403802236,7.374647466935125,7.173814452766405,4.947647070823725,5.032078202904303,5.000526269201491,4.916431644623417,4.7825429685109375,6.1845588385296555,6.290097753630379,6.250657836501864,6.145539555779271,5.978178710638671,64,2,748,157,305,81,200,44,56,30,99,38,16,56,34,78,439,MEMPHIS GRIZZLIES,76,105,129,11.6875,2025
clingdo01,Donovan Clingan,20,CENTER,7.0,,,,0.1467065868263473,0.31137724550898205,,,,,,82.0,50,50,50,13.0,77.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,67,37,1324,180,334,14,49,62,104,217,310,77,34,110,72,189,436,PORTLAND TRAIL BLAZERS,166,285,527,19.761194029850746,2025
willike04,Kenrich Williams,30,POWER FORWARD,,,,,0.4830508474576271,0.11016949152542373,,,,,,,50,50,50,57.0,16.0,50,50,50,50,50,,787.25,539.0,1201.25,885.0,1010.75,803.75,,17.171466634160918,16.853572070325104,16.320983373636537,15.600046941636277,14.72197053325409,11.447644422773948,11.23571471355007,10.880655582424358,10.400031294424187,9.814647022169396,14.309555528467433,14.044643391937587,13.600819478030447,13.000039118030232,12.268308777711743,69,7,1132,171,354,66,171,28,39,65,176,97,43,10,39,110,436,OKLAHOMA CITY THUNDER,105,183,241,16.405797101449274,2025
stewais01,Isaiah Stewart,23,CENTER,16.0,,,,0.16825396825396827,0.2761904761904762,,,,,,58.0,50,50,50,13.0,67.0,50,50,50,50,50,,,,1408.25,1640.75,1249.75,1070.75,,32.64514727479865,33.47784632967797,34.1318741690484,34.61026191743001,34.9177976353111,21.76343151653244,22.31856421978532,22.754582779365602,23.07350794495334,23.278531756874074,27.204289395665548,27.898205274731648,28.443228474207,28.841884931191675,29.09816469609259,72,4,1434,176,315,17,53,66,87,130,269,123,28,101,68,183,435,DETROIT PISTONS,159,262,399,19.916666666666668,2025
clownno01,Noah Clowney,20,POWER FORWARD,21.0,,,,0.7016129032258065,0.21505376344086022,,,,,,49.0,50,50,50,90.0,49.0,50,50,50,50,50,,,,,,,301.75,,19.88645887643739,23.512000117044316,27.084831796016008,30.438554148664355,33.393907414638186,13.257639250958261,15.67466674469621,18.056554530677342,20.292369432442907,22.26260494309213,16.572049063697825,19.593333430870263,22.570693163346675,25.36546179055363,27.828256178865157,46,20,1042,133,372,87,261,67,80,43,138,40,24,21,46,105,420,BROOKLYN NETS,46,111,181,22.65217391304348,2025
battlja01,Jamison Battle,23,SMALL FORWARD,,,,,0.7463976945244957,0.05187319884726225,,,,,,,50,50,50,93.0,5.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,59,10,1042,149,347,105,259,16,18,37,121,53,17,10,27,92,419,TORONTO RAPTORS,44,88,158,17.661016949152543,2025
robinje02,Jeremiah Robinson-Earl,24,POWER FORWARD,32.0,,,,0.47262247838616717,0.1585014409221902,,,,,,29.0,50,50,50,53.0,30.0,50,50,50,50,50,,,,,850.5,642.0,261.5,,13.89499188325025,15.219049067257806,16.199241833812042,16.78276822613291,16.939445970222472,9.263327922166836,10.146032711505207,10.799494555874697,11.188512150755273,11.292963980148315,11.579159902708543,12.682540889381507,13.49936819484337,13.98564018844409,14.116204975185394,66,9,1239,158,347,56,164,46,55,110,205,88,39,7,51,79,418,NEW ORLEANS PELICANS,102,183,315,18.772727272727277,2025
krejcvi01,Vít Krejčí,24,POINT GUARD,37.0,,,,0.7054794520547946,0.1541095890410959,,,,,,22.0,50,50,50,90.0,29.0,50,50,50,50,50,,,,,438.25,103.5,303.0,,16.00278521785725,17.88723079076941,19.372254282009198,20.377282629389452,20.848916195075834,10.668523478571501,11.924820527179609,12.914836188006133,13.584855086259635,13.899277463383891,13.335654348214376,14.90602565897451,16.143545235007664,16.981068857824543,17.374096829229863,57,16,1153,145,292,90,206,32,45,22,134,147,36,26,50,105,412,ATLANTA HAWKS,55,86,156,20.2280701754386,2025
jackstr02,Trayce Jackson-Davis,24,CENTER,57.0,,,,0.009933774834437087,0.33774834437086093,,,,,,2.0,50,50,50,5.0,83.0,50,50,50,50,50,,,,,,,1274.75,,24.215156737881387,25.59252956104644,26.456303311085982,26.739020249779447,26.410562171988058,16.14343782525426,17.061686374030963,17.637535540723988,17.826013499852966,17.607041447992042,20.179297281567823,21.3271079675387,22.046919425904985,22.282516874816206,22.00880180999005,62,37,967,174,302,0,3,59,102,122,189,104,23,38,45,73,407,GOLDEN STATE WARRIORS,174,299,311,15.596774193548388,2025
diabamo01,Moussa Diabaté,23,CENTER,43.0,,,,0.02142857142857143,0.4142857142857143,,,,,,16.0,50,50,50,7.0,91.0,50,50,50,50,50,,,,,,153.0,76.0,,8.687477812588373,9.524968999571437,10.17800767938658,10.612568541692147,10.804594313891416,5.791651875058916,6.349979333047624,6.785338452924387,7.075045694461432,7.203062875927611,7.239564843823644,7.9374741663095305,8.481673066155484,8.84380711807679,9.003828594909514,71,8,1241,167,280,0,6,69,116,187,251,56,46,40,61,109,403,CHARLOTTE HORNETS,167,274,438,17.47887323943662,2025
ingrabr01,Brandon Ingram,27,SMALL FORWARD,2.0,,,,0.34534534534534533,0.16516516516516516,,,,,,96.0,50,50,50,32.0,31.0,50,50,50,50,50,1788.0,1568.25,2444.0,2346.75,2151.0,1840.5,2380.0,,45.81063560511769,45.37801787300647,44.42533655565273,42.981231520013566,41.091602552571814,30.54042373674513,30.252011915337647,29.61689103710182,28.65415434667571,27.394401701714543,38.17552967093141,37.81501489417206,37.02111379637727,35.81769293334464,34.24300212714318,18,18,595,155,333,43,115,47,55,17,83,93,16,11,69,45,400,NEW ORLEANS PELICANS,112,218,100,33.05555555555556,2025
paytoga02,Gary Payton II,32,SHOOTING GUARD,,,,,0.3187919463087248,0.12751677852348994,,,,,,,50,50,50,27.0,20.0,50,50,50,50,50,,27.0,355.0,53.75,1122.75,,553.75,,15.964598168891472,15.207339947407679,14.306369857678643,13.295305740635863,12.208759695534267,10.643065445927649,10.138226631605121,9.537579905119095,8.863537160423908,8.139173130356179,13.30383180740956,12.6727832895064,11.921974881398869,11.079421450529885,10.173966412945223,62,11,927,171,298,31,95,27,38,53,132,83,52,17,39,108,400,GOLDEN STATE WARRIORS,140,203,185,14.951612903225806,2025
sharpda01,Day'Ron Sharpe,23,CENTER,29.0,,,,0.14195583596214512,0.2334384858044164,,,,,,34.0,50,50,50,12.0,56.0,50,50,50,50,50,,,,,458.5,605.5,1129.75,,21.597015071307414,23.16402468148812,24.336120076317417,25.026937505423998,25.17773389759176,14.398010047538277,15.442683120992081,16.224080050878282,16.684625003616002,16.78515593172784,17.997512559422844,19.3033539012401,20.28010006359785,20.85578125452,20.9814449146598,50,2,908,165,317,11,45,56,74,149,181,91,41,42,63,113,397,BROOKLYN NETS,154,272,330,18.16,2025
mogbojo01,Jonathan Mogbo,23,POWER FORWARD,31.0,,,,0.19662921348314608,0.2303370786516854,,,,,,29.0,50,50,50,14.0,54.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,63,18,1286,156,356,17,70,60,82,109,202,146,55,34,70,136,389,TORONTO RAPTORS,139,286,311,20.41269841269841,2025
wagnemo01,Moritz Wagner,27,CENTER,25.0,,,,0.30120481927710846,0.44176706827309237,,,,,,41.0,50,50,50,23.0,94.0,50,50,50,50,50,,377.75,811.75,,1022.5,1115.75,1517.25,,23.124809657270205,22.915698191478054,22.452446510185712,21.74954552654227,20.829684889329396,15.41653977151347,15.277132127652036,14.968297673457142,14.49969701769485,13.886456592886265,19.270674714391838,19.096415159565044,18.710372091821426,18.12462127211856,17.35807074110783,30,1,564,140,249,27,75,79,110,40,108,42,24,12,49,55,386,ORLANDO MAGIC,113,174,148,18.8,2025
mamuksa01,Sandro Mamukelashvili,25,POWER FORWARD,54.0,,,,0.5729537366548043,0.20640569395017794,,,,,,4.0,50,50,50,74.0,46.0,50,50,50,50,50,,,,,318.0,,475.75,,12.233467974815625,12.784405789183408,13.040669038589476,12.987667683643382,12.786568025233136,8.155645316543751,8.52293719278894,8.693779359059652,8.65844512242892,8.524378683488758,10.194556645679688,10.653671490986174,10.867224198824564,10.823056403036151,10.655473354360947,61,0,681,141,281,60,161,43,58,62,125,48,22,17,26,60,385,SAN ANTONIO SPURS,81,120,187,11.163934426229508,2025
hayesja02,Jaxson Hayes,24,CENTER,8.0,,,,0.013452914798206279,0.43946188340807174,,,,,,78.0,50,50,50,6.0,93.0,50,50,50,50,50,,,1015.25,929.25,1261.25,511.5,720.75,,15.018134507855612,16.33125348195411,17.284270031250944,17.823139175485686,17.918007013936844,10.012089671903743,10.88750232130274,11.52284668750063,11.882092783657125,11.94533800929123,12.515112089879677,13.609377901628426,14.403558359375786,14.852615979571405,14.931672511614037,56,35,1093,161,223,0,3,61,98,78,191,58,31,51,43,136,383,LOS ANGELES LAKERS,161,220,269,19.517857142857142,2025
carusal01,Alex Caruso,30,SHOOTING GUARD,,,,,0.5414012738853503,0.1624203821656051,,,,,,,50,50,50,70.0,31.0,50,50,50,50,50,372.75,473.25,838.25,942.5,880.0,1158.0,1755.75,,26.284938068067856,25.619858325929183,24.65926401775312,23.441759529121736,22.012982638652783,17.52329204537857,17.079905550619454,16.439509345168748,15.627839686081158,14.675321759101857,21.904115056723214,21.34988193827432,20.549386681460934,19.534799607601446,18.34415219887732,54,3,1041,140,314,60,170,42,51,38,121,137,87,30,37,102,382,OKLAHOMA CITY THUNDER,80,144,159,19.27777777777778,2025
isaacjo01,Jonathan Isaac,27,POWER FORWARD,6.0,,,,0.4660493827160494,0.33024691358024694,,,,,,84.0,50,50,50,51.0,80.0,50,50,50,50,50,408.25,1630.25,1002.25,,,153.0,975.5,,18.57996079486111,18.348151309272133,17.92606956210356,17.32508116094555,16.562790482366868,12.386640529907407,12.23210087284809,11.950713041402373,11.550054107297036,11.041860321577913,15.483300662384258,15.290126091060111,14.938391301752967,14.437567634121294,13.80232540197239,71,1,1090,134,324,39,151,73,107,120,194,40,61,80,33,90,380,ORLANDO MAGIC,95,173,314,15.352112676056338,2025
achiupr01,Precious Achiuwa,25,CENTER,20.0,,,,0.11009174311926606,0.21100917431192662,,,,,,50.0,50,50,50,11.0,47.0,50,50,50,50,50,,,,682.0,1492.25,1085.5,,,,,,,,,,,,,,,,,,57,10,1170,164,327,10,36,41,69,101,216,55,47,42,45,81,379,NEW YORK KNICKS,154,291,317,20.526315789473685,2025
hortota01,Talen Horton-Tucker,24,SHOOTING GUARD,46.0,,,,0.41924398625429554,0.33676975945017185,,,,,,12.0,50,50,50,42.0,82.0,50,50,50,50,50,,,66.75,1183.25,1211.75,1406.5,1028.25,,27.043428947936906,28.878986989608123,30.120653422814673,30.680834360493517,30.514826615924363,18.02895263195794,19.252657993072084,20.080435615209783,20.453889573662348,20.34321774394958,22.536190789947423,24.065822491340104,25.100544519012228,25.567361967077932,25.429022179936972,58,0,724,133,291,41,122,72,98,19,81,83,21,11,40,59,379,CHICAGO BULLS,92,169,100,12.482758620689657,2025
sassema01,Marcus Sasser,24,POINT GUARD,25.0,,,,0.5135135135135135,0.17229729729729729,,,,,,41.0,50,50,50,64.0,34.0,50,50,50,50,50,,,,,,,1163.25,,21.860001671229977,23.634966979872132,24.911513450072466,25.608848689012127,25.68149034607886,14.573334447486653,15.756644653248088,16.607675633381643,17.07256579267475,17.120993564052576,18.216668059358316,19.69580581656011,20.759594541727054,21.34070724084344,21.401241955065718,57,1,811,137,296,58,152,43,51,18,51,133,37,4,54,72,375,DETROIT PISTONS,79,144,69,14.228070175438596,2025
phillju01,Julian Phillips,21,SMALL FORWARD,35.0,,,,0.5331010452961672,0.26480836236933797,,,,,,25.0,50,50,50,69.0,64.0,50,50,50,50,50,,,,,,,176.5,,7.800080901415041,9.530278813856935,11.128777040625138,12.53520829853721,13.68635919179169,5.200053934276695,6.353519209237957,7.419184693750093,8.356805532358141,9.124239461194461,6.500067417845868,7.941899011547446,9.273980867187616,10.446006915447676,11.405299326493076,79,5,1123,128,287,50,153,60,76,67,102,39,38,20,27,108,366,CHICAGO BULLS,78,134,169,14.21518987341772,2025
burksal01,Alec Burks,33,SHOOTING GUARD,12.0,,,,0.7638376383763837,0.18081180811808117,,,,,,68.0,50,50,50,94.0,38.0,50,50,50,50,50,894.5,,,1132.75,1975.25,1083.5,,,,,,,,,,,,,,,,,,49,14,863,115,271,88,207,38,49,15,109,55,28,7,29,37,356,MIAMI HEAT,27,64,124,17.612244897959183,2025
mathega01,Garrison Mathews,28,SHOOTING GUARD,,,,,0.8482490272373541,0.3035019455252918,,,,,,,50,50,50,97.0,76.0,50,50,50,50,50,,,157.0,568.75,1125.0,,542.0,,14.121409475691637,14.668607417192293,14.957184427462103,14.99400114044676,14.793622657678398,9.414272983794424,9.77907161146153,9.971456284974735,9.996000760297841,9.862415105118934,11.76784122974303,12.223839514326912,12.464320356218419,12.495000950372301,12.328018881398666,47,2,830,102,257,85,218,64,78,13,74,60,26,15,31,81,353,ATLANTA HAWKS,17,39,87,17.659574468085108,2025
salauti01,Tidjane Salaün,19,POWER FORWARD,6.0,,,,0.5942028985507246,0.27246376811594203,,,,,,84.0,50,50,50,78.0,65.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,60,10,1244,114,345,58,205,67,94,70,210,74,29,14,58,84,353,CHARLOTTE HORNETS,56,140,280,20.73333333333333,2025
mccaija01,Jared McCain,20,SHOOTING GUARD,16.0,,,,0.4854014598540146,0.20437956204379562,,,,,,58.0,50,50,50,57.0,45.0,50,50,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,23,8,592,126,274,51,133,49,56,13,43,60,15,0,37,37,352,PHILADELPHIA 76ERS,75,141,56,25.73913043478261,2025
rolliry01,Ryan Rollins,22,POINT GUARD,44.0,,,,0.44280442804428044,0.16605166051660517,,,,,,15.0,50,50,50,47.0,32.0,50,50,50,50,50,,,,,,43.0,,,,,,,,,,,,,,,,,,56,19,820,132,271,49,120,36,45,21,87,104,42,17,53,88,349,MILWAUKEE BUCKS,83,151,108,14.642857142857142,2025
looneke01,Kevon Looney,28,CENTER,30.0,,,,0.017985611510791366,0.35611510791366907,,,,,,31.0,50,50,50,6.0,86.0,50,50,50,50,50,763.25,1378.25,210.5,899.5,1654.0,2020.0,1146.25,,22.40919874697983,22.07647488384333,21.493559387233486,20.681327527915414,19.66805640271381,14.939465831319888,14.71764992256222,14.329039591488991,13.787551685276945,13.112037601809206,18.67433228914986,18.397062403202774,17.911299489361237,17.23443960659618,16.390047002261507,76,6,1142,143,278,2,5,56,99,185,277,118,46,37,39,154,344,GOLDEN STATE WARRIORS,141,273,462,15.026315789473683,2025
